2023-09-09,19:55:00,2,0.5
2023-09-09,19:23:14,5,1
2023-09-09,19:23:10,5,0.5
2023-09-09,19:23:06,3,0.5
2023-09-09,19:23:03,6,0.5
2023-09-09,19:23:02,44,0.5
2023-09-09,19:23:01,4,0.5
2023-09-09,19:22:58,2,0.5
2023-09-09,19:22:46,1,0.5
2023-09-09,19:22:44,23,0.5
2023-09-09,19:22:38,42,0.5
2023-09-09,19:22:36,41,0.5
2023-09-09,19:22:33,5,1
2023-09-09,19:22:31,6,1
2023-09-09,19:22:31,客厅,1
2023-09-09,19:22:30,1,1
2023-09-09,19:22:30,4,1
2023-09-09,19:22:28,23,1
2023-09-09,19:22:28,44,1
2023-09-09,19:22:27,2,1
2023-09-09,19:22:27,43,1
2023-09-09,19:22:25,3,1
2023-09-09,19:22:23,3,0.5
2023-09-09,19:22:23,42,1
2023-09-09,19:22:20,42,0.5
2023-09-09,19:22:05,42,1
2023-09-09,19:22:04,42,0.5
2023-09-09,19:21:58,3,1
2023-09-09,19:21:56,3,0.5
2023-09-09,19:21:49,42,1
2023-09-09,19:21:45,42,0.5
2023-09-09,19:21:33,3,1
2023-09-09,19:21:18,3,0.5
2023-09-09,19:21:17,2,0.5
2023-09-09,19:21:01,2,1
2023-09-09,19:20:49,2,0.5
2023-09-09,19:20:38,餐厅,0.5
2023-09-09,19:20:28,44,0.5
2023-09-09,19:20:28,43,0.5
2023-09-09,19:20:28,42,1
2023-09-09,19:20:27,24,0.5
2023-09-09,19:20:27,4,0.5
2023-09-09,19:20:24,23,0.5
2023-09-09,19:20:21,21,0.5
2023-09-09,19:20:20,22,0.5
2023-09-09,19:20:15,41,1
2023-09-09,19:20:14,入口,1
2023-09-09,19:20:14,44,1
2023-09-09,19:20:13,2,1
2023-09-09,19:20:12,43,1
2023-09-09,19:20:11,4,1
2023-09-09,19:20:11,24,1
2023-09-09,19:20:08,23,1
2023-09-09,19:20:04,23,0.5
2023-09-09,19:19:54,21,1
2023-09-09,19:19:48,23,1
2023-09-09,19:19:47,23,0.5
2023-09-09,19:19:39,4,0.5
2023-09-09,19:19:29,21,0.5
2023-09-09,19:19:15,4,1
2023-09-09,19:19:14,23,1
2023-09-09,19:19:00,22,1
2023-09-09,19:18:59,21,1
2023-09-09,19:18:57,23,0.5
2023-09-09,19:18:44,21,0.5
2023-09-09,19:18:44,22,0.5
2023-09-09,19:18:28,21,1
2023-09-09,19:18:27,23,1
2023-09-09,19:18:27,22,1
2023-09-09,19:18:14,22,0.5
2023-09-09,19:18:12,23,0.5
2023-09-09,19:18:06,客厅,0.5
2023-09-09,19:17:57,21,0.5
2023-09-09,19:17:57,22,1
2023-09-09,19:17:46,22,0.5
2023-09-09,19:17:41,21,1
2023-09-09,19:17:35,21,0.5
2023-09-09,19:17:31,4,0.5
2023-09-09,19:17:31,42,0.5
2023-09-09,19:17:30,43,0.5
2023-09-09,19:17:28,3,0.5
2023-09-09,19:17:28,2,0.5
2023-09-09,19:17:27,6,0.5
2023-09-09,19:17:26,1,0.5
2023-09-09,19:17:21,5,0.5
2023-09-09,19:17:19,21,1
2023-09-09,19:17:17,22,1
2023-09-09,19:17:17,餐厅,1
2023-09-09,19:17:16,23,1
2023-09-09,19:17:15,42,1
2023-09-09,19:17:15,43,1
2023-09-09,19:17:01,1,1
2023-09-09,19:16:58,44,0.5
2023-09-09,19:16:57,3,1
2023-09-09,19:16:55,4,1
2023-09-09,19:16:54,3,0.5
2023-09-09,19:16:52,4,0.5
2023-09-09,19:16:46,6,1
2023-09-09,19:16:45,2,1
2023-09-09,19:16:38,6,0.5
2023-09-09,19:16:23,44,1
2023-09-09,19:16:22,1,0.5
2023-09-09,19:16:06,1,1
2023-09-09,19:16:06,5,1
2023-09-09,19:15:59,6,1
2023-09-09,19:15:59,3,1
2023-09-09,19:15:58,4,1
2023-09-09,19:15:44,2,0.5
2023-09-09,19:15:44,4,0.5
2023-09-09,19:15:44,6,0.5
2023-09-09,19:15:44,3,0.5
2023-09-09,19:15:28,2,1
2023-09-09,19:15:28,3,1
2023-09-09,19:15:28,4,1
2023-09-09,19:15:28,6,1
2023-09-09,19:15:15,3,0.5
2023-09-09,19:15:05,6,0.5
2023-09-09,19:15:03,4,0.5
2023-09-09,19:14:55,2,0.5
2023-09-09,19:14:50,3,1
2023-09-09,19:14:49,6,1
2023-09-09,19:14:47,4,1
2023-09-09,19:14:42,6,0.5
2023-09-09,19:14:39,44,0.5
2023-09-09,19:14:38,3,0.5
2023-09-09,19:14:25,44,1
2023-09-09,19:14:23,2,1
2023-09-09,19:14:22,4,0.5
2023-09-09,19:14:16,2,0.5
2023-09-09,19:14:00,3,1
2023-09-09,19:14:00,2,1
2023-09-09,19:13:58,4,1
2023-09-09,19:13:44,6,1
2023-09-09,19:13:41,餐厅,0.5
2023-09-09,19:13:39,6,0.5
2023-09-09,19:13:35,3,0.5
2023-09-09,19:13:35,4,0.5
2023-09-09,19:13:34,44,0.5
2023-09-09,19:13:32,2,0.5
2023-09-09,19:13:24,5,0.5
2023-09-09,19:13:23,3,1
2023-09-09,19:13:16,2,1
2023-09-09,19:13:15,2,0.5
2023-09-09,19:13:15,3,0.5
2023-09-09,19:13:11,44,1
2023-09-09,19:13:07,5,1
2023-09-09,19:12:33,6,1
2023-09-09,19:12:18,2,1
2023-09-09,19:12:17,5,0.5
2023-09-09,19:12:15,6,0.5
2023-09-09,19:12:15,2,0.5
2023-09-09,19:12:15,1,0.5
2023-09-09,19:12:13,43,0.5
2023-09-09,19:12:10,22,0.5
2023-09-09,19:12:01,5,1
2023-09-09,19:11:59,3,1
2023-09-09,19:11:59,客厅,1
2023-09-09,19:11:58,1,1
2023-09-09,19:11:58,42,1
2023-09-09,19:11:58,43,1
2023-09-09,19:11:53,4,1
2023-09-09,19:11:53,23,1
2023-09-09,19:11:52,22,1
2023-09-09,19:11:52,21,1
2023-09-09,19:11:28,21,0.5
2023-09-09,19:11:27,22,0.5
2023-09-09,19:11:12,21,1
2023-09-09,19:11:10,22,1
2023-09-09,19:11:01,22,0.5
2023-09-09,19:10:44,23,1
2023-09-09,19:10:43,22,1
2023-09-09,19:10:17,21,0.5
2023-09-09,19:10:16,22,0.5
2023-09-09,19:10:16,23,0.5
2023-09-09,19:10:01,21,1
2023-09-09,19:10:00,23,1
2023-09-09,19:09:59,22,1
2023-09-09,19:09:45,22,0.5
2023-09-09,19:09:28,22,1
2023-09-09,19:08:50,21,0.5
2023-09-09,19:08:50,22,0.5
2023-09-09,19:08:49,23,0.5
2023-09-09,19:08:34,21,1
2023-09-09,19:08:32,21,0.5
2023-09-09,19:08:30,4,0.5
2023-09-09,19:08:30,24,0.5
2023-09-09,19:08:17,23,1
2023-09-09,19:08:16,22,1
2023-09-09,19:08:15,21,1
2023-09-09,19:08:14,4,1
2023-09-09,19:08:14,24,1
2023-09-09,19:08:13,24,0.5
2023-09-09,19:08:07,23,0.5
2023-09-09,19:08:06,4,0.5
2023-09-09,19:08:06,22,0.5
2023-09-09,19:08:06,21,0.5
2023-09-09,19:07:50,4,1
2023-09-09,19:07:50,24,1
2023-09-09,19:07:42,入口,0.5
2023-09-09,19:07:40,22,1
2023-09-09,19:07:39,22,0.5
2023-09-09,19:07:36,4,0.5
2023-09-09,19:07:33,43,0.5
2023-09-09,19:07:33,2,0.5
2023-09-09,19:07:33,44,0.5
2023-09-09,19:07:29,42,0.5
2023-09-09,19:07:28,3,0.5
2023-09-09,19:07:24,21,1
2023-09-09,19:07:24,41,0.5
2023-09-09,19:07:22,22,1
2023-09-09,19:07:21,餐厅,1
2023-09-09,19:07:20,4,1
2023-09-09,19:07:18,44,1
2023-09-09,19:07:18,23,1
2023-09-09,19:07:18,43,1
2023-09-09,19:07:14,42,1
2023-09-09,19:07:13,3,1
2023-09-09,19:07:08,41,1
2023-09-09,19:07:04,42,0.5
2023-09-09,19:07:04,41,0.5
2023-09-09,19:06:59,3,0.5
2023-09-09,19:06:43,41,1
2023-09-09,19:06:39,43,0.5
2023-09-09,19:06:38,41,0.5
2023-09-09,19:06:23,2,0.5
2023-09-09,19:06:05,43,1
2023-09-09,19:06:04,2,1
2023-09-09,19:05:44,3,1
2023-09-09,19:05:40,客厅,0.5
2023-09-09,19:05:26,3,0.5
2023-09-09,19:05:25,43,0.5
2023-09-09,19:05:12,23,0.5
2023-09-09,19:05:12,4,0.5
2023-09-09,19:05:12,44,0.5
2023-09-09,19:05:10,1,0.5
2023-09-09,19:05:08,2,0.5
2023-09-09,19:05:07,5,0.5
2023-09-09,19:05:05,6,0.5
2023-09-09,19:04:59,41,1
2023-09-09,19:04:58,入口,1
2023-09-09,19:04:57,44,1
2023-09-09,19:04:56,23,1
2023-09-09,19:04:56,42,1
2023-09-09,19:04:55,43,1
2023-09-09,19:04:54,1,1
2023-09-09,19:04:53,2,1
2023-09-09,19:04:51,5,1
2023-09-09,19:04:42,3,1
2023-09-09,19:04:39,3,0.5
2023-09-09,19:04:31,6,1
2023-09-09,19:04:28,6,0.5
2023-09-09,19:03:57,6,1
2023-09-09,19:03:52,6,0.5
2023-09-09,19:03:50,1,0.5
2023-09-09,19:03:47,2,0.5
2023-09-09,19:03:45,3,1
2023-09-09,19:03:42,3,0.5
2023-09-09,19:03:40,5,0.5
2023-09-09,19:03:34,1,1
2023-09-09,19:03:24,5,1
2023-09-09,19:03:21,2,1
2023-09-09,19:03:18,2,0.5
2023-09-09,19:03:02,5,0.5
2023-09-09,19:02:54,入口,0.5
2023-09-09,19:02:42,6,1
2023-09-09,19:02:41,6,0.5
2023-09-09,19:02:30,5,1
2023-09-09,19:02:28,2,1
2023-09-09,19:02:28,6,1
2023-09-09,19:02:25,4,1
2023-09-09,19:02:11,44,0.5
2023-09-09,19:02:10,3,1
2023-09-09,19:02:09,6,0.5
2023-09-09,19:02:08,1,0.5
2023-09-09,19:02:08,4,0.5
2023-09-09,19:02:06,23,0.5
2023-09-09,19:02:05,2,0.5
2023-09-09,19:02:04,43,0.5
2023-09-09,19:02:03,42,0.5
2023-09-09,19:02:02,3,0.5
2023-09-09,19:02:00,41,0.5
2023-09-09,19:01:53,6,1
2023-09-09,19:01:52,1,1
2023-09-09,19:01:52,4,1
2023-09-09,19:01:52,客厅,1
2023-09-09,19:01:50,44,1
2023-09-09,19:01:50,23,1
2023-09-09,19:01:49,2,1
2023-09-09,19:01:49,43,1
2023-09-09,19:01:47,42,1
2023-09-09,19:01:46,3,1
2023-09-09,19:01:32,41,1
2023-09-09,19:01:28,3,0.5
2023-09-09,19:01:28,41,0.5
2023-09-09,19:01:20,42,0.5
2023-09-09,19:00:56,42,1
2023-09-09,19:00:55,3,1
2023-09-09,19:00:53,41,1
2023-09-09,19:00:50,餐厅,0.5
2023-09-09,19:00:42,3,0.5
2023-09-09,19:00:39,42,0.5
2023-09-09,19:00:35,41,0.5
2023-09-09,19:00:23,42,1
2023-09-09,19:00:21,42,0.5
2023-09-09,19:00:09,2,0.5
2023-09-09,19:00:08,44,0.5
2023-09-09,19:00:07,43,0.5
2023-09-09,19:00:06,24,0.5
2023-09-09,19:00:06,4,0.5
2023-09-09,19:00:04,23,0.5
2023-09-09,19:00:02,22,0.5
2023-09-09,18:59:59,21,0.5
2023-09-09,18:59:55,41,1
2023-09-09,18:59:54,入口,1
2023-09-09,18:59:53,44,1
2023-09-09,18:59:53,2,1
2023-09-09,18:59:52,3,1
2023-09-09,18:59:52,42,1
2023-09-09,18:59:52,43,1
2023-09-09,18:59:47,23,1
2023-09-09,18:59:45,23,0.5
2023-09-09,18:59:30,4,1
2023-09-09,18:59:29,24,1
2023-09-09,18:59:29,23,1
2023-09-09,18:59:20,21,1
2023-09-09,18:59:20,22,1
2023-09-09,18:58:56,4,0.5
2023-09-09,18:58:56,22,0.5
2023-09-09,18:58:55,21,0.5
2023-09-09,18:58:55,24,0.5
2023-09-09,18:58:46,23,0.5
2023-09-09,18:58:40,4,1
2023-09-09,18:58:31,21,1
2023-09-09,18:58:29,4,0.5
2023-09-09,18:58:29,21,0.5
2023-09-09,18:58:23,23,1
2023-09-09,18:58:06,23,0.5
2023-09-09,18:57:52,4,1
2023-09-09,18:57:52,24,1
2023-09-09,18:57:51,21,1
2023-09-09,18:57:50,23,1
2023-09-09,18:57:41,22,1
2023-09-09,18:57:40,22,0.5
2023-09-09,18:57:32,4,0.5
2023-09-09,18:57:25,21,0.5
2023-09-09,18:57:16,4,1
2023-09-09,18:57:08,21,1
2023-09-09,18:56:58,4,0.5
2023-09-09,18:56:57,23,0.5
2023-09-09,18:56:55,21,0.5
2023-09-09,18:56:47,24,0.5
2023-09-09,18:56:45,客厅,0.5
2023-09-09,18:56:42,4,1
2023-09-09,18:56:41,43,0.5
2023-09-09,18:56:41,42,0.5
2023-09-09,18:56:40,2,0.5
2023-09-09,18:56:39,1,0.5
2023-09-09,18:56:37,5,0.5
2023-09-09,18:56:36,6,0.5
2023-09-09,18:56:31,4,0.5
2023-09-09,18:56:30,24,1
2023-09-09,18:56:29,21,1
2023-09-09,18:56:28,3,0.5
2023-09-09,18:56:28,22,1
2023-09-09,18:56:26,23,1
2023-09-09,18:56:26,餐厅,1
2023-09-09,18:56:26,42,1
2023-09-09,18:56:26,43,1
2023-09-09,18:56:17,44,0.5
2023-09-09,18:56:15,4,1
2023-09-09,18:56:12,4,0.5
2023-09-09,18:56:06,1,1
2023-09-09,18:56:05,5,1
2023-09-09,18:56:02,44,1
2023-09-09,18:55:54,44,0.5
2023-09-09,18:55:38,44,1
2023-09-09,18:55:37,4,1
2023-09-09,18:55:37,2,1
2023-09-09,18:55:34,4,0.5
2023-09-09,18:55:32,44,0.5
2023-09-09,18:55:29,2,0.5
2023-09-09,18:55:29,6,1
2023-09-09,18:55:28,5,0.5
2023-09-09,18:55:28,6,0.5
2023-09-09,18:55:17,44,1
2023-09-09,18:55:14,客厅,1
2023-09-09,18:55:13,2,1
2023-09-09,18:55:13,3,1
2023-09-09,18:55:12,5,1
2023-09-09,18:55:12,4,1
2023-09-09,18:55:12,6,1